268559038.026552,4.0
268559844.122348,2.0
268560650.237937,2.0
268561456.435452,2.0
268562261.950574,2.0
268563069.05165905,2.0
268563876.33038497,2.0
268564682.309649,2.0
268565488.959736,2.0
268566294.89440805,2.0
268567101.909297,2.0
268567907.8543,2.0
268568713.349295,2.0
268569518.33212996,2.0
268570324.585984,2.0
268571130.29818,2.0
268571937.718384,2.0
268572744.482486,2.0
268573552.499426,2.0
268574358.757353,2.0
268575165.182498,2.0
268575970.974689,2.0
268576777.712396,2.0
268577583.72322303,2.0
268578389.739051,2.0
268579197.826705,2.0
268580006.209975,2.0
268580812.942191,2.0
268581620.159153,2.0
