2343890513.532494,6.0
2343891027.683571,10.0
2343891730.646457,10.0
2343892606.911154,4.0
2343893064.407105,4.0
2343893727.0463657,12.0
2343894238.748284,14.0
2343894832.187824,12.0
2343895369.369577,12.0
2343895752.207877,4.0
2343896319.250226,6.0
2343896925.0226293,10.0
2343897599.6929936,10.0
2343898269.3427906,12.0
2343898919.231411,4.0
2343899329.193494,10.0
2343899968.41228,12.0
2343900568.135771,14.0
2343901207.601593,8.0
2343901680.362749,6.0
2343902438.501926,14.0
2343903006.371857,14.0
2343903602.865913,14.0
2343904195.057275,10.0
2343904500.884986,8.0
2343905349.895568,14.0
2343905832.045595,10.0
