1935.1477442883706,0.45852250000000006
2017.0732096617462,0.966119
6439.101676745429,0.559882
6706.492201625775,0.385652
7853.68702932085,0.59391
11440.558674015307,0.652266
15660.118308748031,0.9723620000000001
# 17126.971389589628,1.8193685
# 21670.353469704998,5.826204
24809.66718010257,1.855752
26837.72088824513,2.324787
