20260308-234205-9001 37504 * main            (benchmark.cc:404): Starting benchmark.
20260308-234206-4785 37504 * main            (benchmark.cc:623): Creating a default paritioner!
20260308-234206-4788 37504 * Client          (client.cc:75):     Initializing StrongStore client with id [0]
20260308-234206-4791 37504 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234206-4792 37504 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 150383200
20260308-234206-4792 37504 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 150383200
20260308-234206-4792 37504 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 150383200
20260308-234206-4797 37504 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 0 1
20260308-234206-4797 37504 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234206-4797 37504 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 150383200
20260308-234206-4797 37504 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 150383200
20260308-234206-4797 37504 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 150383200
20260308-234206-4798 37504 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 0 1
20260308-234206-4798 37504 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234206-4798 37504 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 150383200
20260308-234206-4798 37504 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 150383200
20260308-234206-4798 37504 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 150383200
20260308-234206-4798 37504 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 0 1
20260308-234206-4800 37504 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234206-4800 37504 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 150383200
20260308-234206-4800 37504 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 150383200
20260308-234206-4800 37504 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 150383200
20260308-234206-4800 37504 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 0 1
20260308-234206-4800 37504 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234206-4801 37504 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 150383200
20260308-234206-4801 37504 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 150383200
20260308-234206-4801 37504 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 150383200
20260308-234206-4801 37504 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 0 1
20260308-234206-4801 37504 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234206-4801 37504 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 150383200
20260308-234206-4801 37504 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 150383200
20260308-234206-4802 37504 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 150383200
20260308-234206-4802 37504 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 0 1
20260308-234206-4803 37504 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234206-4803 37504 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 150383200
20260308-234206-4803 37504 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 150383200
20260308-234206-4803 37504 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 150383200
20260308-234206-4804 37504 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 0 1
20260308-234206-4804 37504 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234206-4804 37504 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 150383200
20260308-234206-4804 37504 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 150383200
20260308-234206-4804 37504 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 150383200
20260308-234206-4805 37504 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 0 1
20260308-234206-4805 37504 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234206-4805 37504 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 150383200
20260308-234206-4805 37504 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 150383200
20260308-234206-4805 37504 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 150383200
20260308-234206-4805 37504 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 0 1
20260308-234206-4806 37504 * BenchmarkClient (bench_client.cc:81): starting benchclient, issueConcurrent: 0; fanout: 1
Session created: 0
last_service: , current_state: 0
Session continued: 0
last_service: , current_state: 0
Session destroyed: 18446744073709551615
last_service: , current_state: 0
20260308-234206-4975 37504 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234206-4975 37504 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 150380512
20260308-234206-4975 37504 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 150380512
20260308-234206-4975 37504 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 150380512
20260308-234207-4867 37504 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234207-4868 37504 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 150380592
20260308-234207-4868 37504 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 150380592
20260308-234207-4868 37504 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 150380592
20260308-234207-8907 37504 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234207-8907 37504 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 150380592
20260308-234207-8908 37504 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 150380592
20260308-234207-8908 37504 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 150380592
20260308-234208-2932 37504 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234208-2932 37504 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 150380592
20260308-234208-2933 37504 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 150380592
20260308-234208-2933 37504 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 150380592
20260308-234208-6967 37504 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234208-6967 37504 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 150380592
20260308-234208-6968 37504 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 150380592
20260308-234208-6968 37504 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 150380592
20260308-234209-1011 37504 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234209-1012 37504 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 150380592
20260308-234209-1012 37504 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 150380592
20260308-234209-1013 37504 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 150380592
20260308-234209-5048 37504 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234209-5048 37504 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 150380592
20260308-234209-5049 37504 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 150380592
20260308-234209-5049 37504 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 150380592
20260308-234209-9086 37504 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234209-9087 37504 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 150380592
20260308-234209-9087 37504 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 150380592
20260308-234209-9088 37504 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 150380592
20260308-234210-3126 37504 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234210-3127 37504 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 150380592
20260308-234210-3127 37504 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 150380592
20260308-234210-3127 37504 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 150380592
20260308-234210-4974 37504 * WarmupDone      (bench_client.cc:724): Completed warmup period of 4 seconds with 8 requests
20260308-234210-7166 37504 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234210-7167 37504 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 150380592
20260308-234210-7167 37504 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 150380592
20260308-234210-7167 37504 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 150380592
20260308-234211-1207 37504 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234211-1208 37504 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 150380592
20260308-234211-1208 37504 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 150380592
20260308-234211-1208 37504 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 150380592
20260308-234211-5238 37504 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234211-5238 37504 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 150380592
20260308-234211-5239 37504 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 150380592
