20260308-230954-3009 31017 * main            (benchmark.cc:404): Starting benchmark.
20260308-230954-9126 31017 * main            (benchmark.cc:623): Creating a default paritioner!
20260308-230954-9128 31017 * Client          (client.cc:75):     Initializing StrongStore client with id [2]
20260308-230954-9131 31017 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-230954-9131 31017 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -51456384
20260308-230954-9132 31017 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -51456384
20260308-230954-9132 31017 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -51456384
20260308-230954-9135 31017 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 2 1
20260308-230954-9136 31017 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-230954-9136 31017 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -51456384
20260308-230954-9136 31017 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -51456384
20260308-230954-9136 31017 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -51456384
20260308-230954-9136 31017 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 2 1
20260308-230954-9137 31017 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-230954-9137 31017 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -51456384
20260308-230954-9137 31017 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -51456384
20260308-230954-9137 31017 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -51456384
20260308-230954-9137 31017 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 2 1
20260308-230954-9139 31017 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-230954-9139 31017 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -51456384
20260308-230954-9139 31017 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -51456384
20260308-230954-9139 31017 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -51456384
20260308-230954-9139 31017 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 2 1
20260308-230954-9140 31017 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-230954-9140 31017 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -51456384
20260308-230954-9140 31017 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -51456384
20260308-230954-9140 31017 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -51456384
20260308-230954-9140 31017 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 2 1
20260308-230954-9140 31017 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-230954-9141 31017 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -51456384
20260308-230954-9141 31017 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -51456384
20260308-230954-9141 31017 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -51456384
20260308-230954-9141 31017 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 2 1
20260308-230954-9142 31017 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-230954-9142 31017 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -51456384
20260308-230954-9143 31017 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -51456384
20260308-230954-9143 31017 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -51456384
