20260308-230954-3009 31015 * main            (benchmark.cc:404): Starting benchmark.
20260308-230954-9095 31015 * main            (benchmark.cc:623): Creating a default paritioner!
20260308-230954-9097 31015 * Client          (client.cc:75):     Initializing StrongStore client with id [1]
20260308-230954-9100 31015 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-230954-9101 31015 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -579159424
20260308-230954-9101 31015 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -579159424
20260308-230954-9101 31015 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -579159424
20260308-230954-9104 31015 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 1 1
20260308-230954-9105 31015 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-230954-9105 31015 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -579159424
20260308-230954-9105 31015 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -579159424
20260308-230954-9105 31015 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -579159424
20260308-230954-9105 31015 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 1 1
20260308-230954-9106 31015 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-230954-9106 31015 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -579159424
20260308-230954-9106 31015 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -579159424
20260308-230954-9106 31015 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -579159424
20260308-230954-9106 31015 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 1 1
20260308-230954-9108 31015 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-230954-9108 31015 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -579159424
20260308-230954-9108 31015 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -579159424
20260308-230954-9108 31015 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -579159424
20260308-230954-9108 31015 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 1 1
20260308-230954-9109 31015 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-230954-9109 31015 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -579159424
20260308-230954-9109 31015 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -579159424
20260308-230954-9109 31015 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -579159424
20260308-230954-9109 31015 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 1 1
20260308-230954-9110 31015 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-230954-9110 31015 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -579159424
20260308-230954-9110 31015 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -579159424
20260308-230954-9110 31015 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -579159424
20260308-230954-9110 31015 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 1 1
20260308-230954-9111 31015 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-230954-9112 31015 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -579159424
20260308-230954-9112 31015 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -579159424
20260308-230954-9112 31015 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -579159424
20260308-230954-9112 31015 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 1 1
20260308-230954-9113 31015 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-230954-9113 31015 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -579159424
20260308-230954-9113 31015 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -579159424
20260308-230954-9113 31015 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -579159424
20260308-230954-9113 31015 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 1 1
20260308-230954-9114 31015 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-230954-9114 31015 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -579159424
20260308-230954-9114 31015 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -579159424
20260308-230954-9114 31015 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -579159424
20260308-230954-9114 31015 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 1 1
20260308-230954-9115 31015 * BenchmarkClient (bench_client.cc:81): starting benchclient, issueConcurrent: 1; fanout: 1
Session created: 0
last_service: , current_state: 0
Session continued: 0
last_service: , current_state: 0
Session destroyed: 18446744073709551615
last_service: , current_state: 0
20260308-230954-9302 31015 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-230954-9302 31015 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -579162112
20260308-230954-9302 31015 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -579162112
20260308-230954-9302 31015 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -579162112
20260308-230955-9189 31015 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-230955-9190 31015 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -579162032
20260308-230955-9190 31015 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -579162032
20260308-230955-9190 31015 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -579162032
20260308-230956-3218 31015 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-230956-3219 31015 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -579162032
20260308-230956-3219 31015 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -579162032
20260308-230956-3219 31015 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -579162032
20260308-230956-7267 31015 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-230956-7267 31015 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -579162032
20260308-230956-7268 31015 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -579162032
20260308-230956-7268 31015 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -579162032
20260308-230957-1314 31015 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-230957-1314 31015 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -579162032
20260308-230957-1314 31015 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -579162032
20260308-230957-1315 31015 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -579162032
20260308-230957-5356 31015 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-230957-5357 31015 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -579162032
20260308-230957-5357 31015 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -579162032
20260308-230957-5357 31015 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -579162032
20260308-230957-9398 31015 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-230957-9399 31015 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -579162032
20260308-230957-9399 31015 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -579162032
20260308-230957-9399 31015 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -579162032
20260308-230958-3441 31015 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-230958-3442 31015 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -579162032
20260308-230958-3442 31015 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -579162032
20260308-230958-3442 31015 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -579162032
20260308-230958-7488 31015 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-230958-7488 31015 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -579162032
20260308-230958-7489 31015 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -579162032
20260308-230958-7489 31015 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -579162032
20260308-230958-9302 31015 * WarmupDone      (bench_client.cc:724): Completed warmup period of 4 seconds with 8 requests
20260308-230959-1538 31015 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-230959-1538 31015 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -579162032
20260308-230959-1538 31015 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -579162032
20260308-230959-1539 31015 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -579162032
20260308-230959-5584 31015 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-230959-5584 31015 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -579162032
20260308-230959-5584 31015 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -579162032
20260308-230959-5585 31015 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -579162032
20260308-230959-9631 31015 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-230959-9631 31015 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -579162032
20260308-230959-9631 31015 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -579162032
20260308-230959-9632 31015 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -579162032
20260308-231000-3674 31015 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-231000-3674 31015 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -579162032
20260308-231000-3675 31015 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -579162032
20260308-231000-3675 31015 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -579162032
20260308-231000-7718 31015 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-231000-7719 31015 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -579162032
20260308-231000-7719 31015 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -579162032
20260308-231000-7719 31015 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -579162032
20260308-231001-1763 31015 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-231001-1763 31015 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -579162032
20260308-231001-1763 31015 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -579162032
20260308-231001-1764 31015 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -579162032
20260308-231001-5795 31015 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-231001-5796 31015 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -579162032
