1562.1875437386675,0.602584
8199.556373776473,0.568611
16430.053290136188,0.918835
20202.094393468586,1.494781

#0.0,5.3001404999999995
#1565.3279022330837,0.601018
#8449.24413431612,0.5510665
#16948.217061841842,0.891736
#23313.759292914354,5.369039
