20260309-000837-1261 39202 * main            (benchmark.cc:404): Starting benchmark.
20260309-000837-7600 39202 * main            (benchmark.cc:623): Creating a default paritioner!
20260309-000837-7604 39202 * Client          (client.cc:75):     Initializing StrongStore client with id [1]
20260309-000837-7607 39202 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260309-000837-7608 39202 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -1749155056
20260309-000837-7608 39202 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -1749155056
20260309-000837-7608 39202 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -1749155056
20260309-000837-7612 39202 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 1 1
20260309-000837-7612 39202 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260309-000837-7613 39202 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -1749155056
20260309-000837-7613 39202 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -1749155056
20260309-000837-7613 39202 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -1749155056
20260309-000837-7613 39202 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 1 1
20260309-000837-7613 39202 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260309-000837-7613 39202 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -1749155056
20260309-000837-7614 39202 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -1749155056
20260309-000837-7614 39202 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -1749155056
20260309-000837-7614 39202 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 1 1
20260309-000837-7615 39202 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260309-000837-7615 39202 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -1749155056
20260309-000837-7615 39202 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -1749155056
20260309-000837-7616 39202 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -1749155056
20260309-000837-7616 39202 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 1 1
20260309-000837-7616 39202 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260309-000837-7616 39202 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -1749155056
20260309-000837-7616 39202 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -1749155056
20260309-000837-7616 39202 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -1749155056
20260309-000837-7617 39202 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 1 1
20260309-000837-7617 39202 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260309-000837-7617 39202 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -1749155056
20260309-000837-7617 39202 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -1749155056
