20260224-150858-4485 02057 * main            (benchmark.cc:403): Starting benchmark.
20260224-150859-0493 02057 * main            (benchmark.cc:622): Creating a default paritioner!
20260224-150859-0496 02057 * Client          (client.cc:75):     Initializing StrongStore client with id [3]
20260224-150859-0500 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150904-2912 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150904-2913 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150904-2913 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150904-2913 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150904-6945 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150904-6946 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150904-6947 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150904-6947 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150905-0979 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150905-0979 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150905-0979 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150905-0980 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150905-5011 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150905-5012 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150905-5012 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150905-5013 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150905-9046 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150905-9046 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150905-9047 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150905-9047 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150906-3081 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150906-3081 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150906-3082 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150906-3082 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150906-7114 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150906-7114 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150906-7115 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150906-7115 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150907-1148 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150907-1148 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150907-1149 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150907-1149 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150907-5181 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150907-5182 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150907-5182 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150907-5182 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150907-9214 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150907-9214 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150907-9215 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150907-9215 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150908-3247 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150908-3248 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150908-3248 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150908-3248 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150908-7280 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150908-7285 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150908-7285 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150908-7285 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150909-1314 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150909-1315 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150909-1315 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150909-1315 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150909-5348 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150909-5348 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150909-5348 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150909-5349 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150909-9382 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150909-9382 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150909-9382 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150909-9383 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150910-3414 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150910-3415 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150910-3415 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150910-3416 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150910-7447 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150910-7448 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150910-7448 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150910-7449 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150911-1481 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150911-1482 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150911-1482 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150911-1483 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150911-5514 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150911-5515 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150911-5515 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150911-5516 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150911-9548 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150911-9549 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150911-9549 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150911-9550 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150912-3582 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150912-3582 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150912-3582 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150912-3583 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150912-7617 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150912-7618 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150912-7618 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150912-7619 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150913-1650 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150913-1651 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150913-1651 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150913-1652 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150913-5684 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150913-5684 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150913-5685 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150913-5685 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150913-9717 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150913-9722 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150913-9722 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150913-9722 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150914-3754 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150914-3755 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150914-3755 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150914-3755 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150914-7787 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150914-7788 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150914-7788 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150914-7788 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150915-1821 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150915-1821 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150915-1822 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150915-1822 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150915-5853 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150915-5854 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150915-5854 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150915-5855 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150915-9886 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150915-9886 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150915-9887 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150915-9887 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150916-3919 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150916-3919 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150916-3920 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150916-3920 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150916-7951 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150916-7952 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150916-7953 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150916-7953 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150917-1985 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150917-1985 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150917-1986 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150917-1986 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150917-6018 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150917-6019 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150917-6019 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150917-6019 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150918-0050 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150918-0051 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150918-0051 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150918-0052 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150918-4084 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150918-4085 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150918-4085 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150918-4086 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150918-8118 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150918-8118 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150918-8119 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150918-8119 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150919-2151 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150919-2156 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150919-2157 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150919-2157 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150919-6189 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150919-6190 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150919-6190 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150919-6191 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150920-0223 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150920-0224 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150920-0224 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150920-0225 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150920-4258 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150920-4258 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150920-4258 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150920-4259 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150920-8291 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150920-8291 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150920-8292 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150920-8292 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150921-2324 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150921-2325 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150921-2325 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150921-2325 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150921-6358 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150921-6358 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150921-6359 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150921-6359 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150922-0391 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150922-0392 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150922-0392 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150922-0393 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150922-4424 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150922-4425 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150922-4425 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150922-4426 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150922-8457 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150922-8457 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150922-8458 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150922-8458 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150923-2489 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150923-2490 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150923-2490 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150923-2491 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150923-6522 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150923-6523 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150923-6523 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150923-6523 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150924-0554 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150924-0555 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150924-0555 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150924-0556 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150924-4586 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150924-4591 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150924-4591 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150924-4592 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150924-8624 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150924-8625 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150924-8625 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150924-8625 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150925-2656 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150925-2657 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150925-2657 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150925-2658 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150925-6694 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150925-6695 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
20260224-150925-6695 02057 * SendMessageToReplica (transportcommon.h:97): key is 1, value is -374122896
20260224-150925-6696 02057 * SendMessageToReplica (transportcommon.h:97): key is 2, value is -374122896
20260224-150926-0727 02057 * Finish          (bench_client.cc:917): Completed 57 requests in 23.395572 seconds
20260224-150926-0728 02057 * Finish          (bench_client.cc:918): 1 outstanding transactions.
20260224-150926-0731 02057 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260224-150926-0732 02057 * SendMessageToReplica (transportcommon.h:97): key is 0, value is -374122896
