20260308-234311-7234 37632 * main            (benchmark.cc:404): Starting benchmark.
20260308-234312-3221 37632 * main            (benchmark.cc:623): Creating a default paritioner!
20260308-234312-3224 37632 * Client          (client.cc:75):     Initializing StrongStore client with id [3]
20260308-234312-3227 37632 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234312-3227 37632 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 1452365760
20260308-234312-3227 37632 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 1452365760
20260308-234312-3227 37632 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 1452365760
20260308-234312-3231 37632 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 3 1
20260308-234312-3231 37632 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234312-3231 37632 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 1452365760
20260308-234312-3231 37632 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 1452365760
20260308-234312-3231 37632 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 1452365760
20260308-234312-3232 37632 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 3 1
20260308-234312-3232 37632 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234312-3232 37632 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 1452365760
20260308-234312-3232 37632 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 1452365760
20260308-234312-3232 37632 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 1452365760
20260308-234312-3233 37632 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 3 1
20260308-234312-3234 37632 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234312-3234 37632 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 1452365760
20260308-234312-3234 37632 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 1452365760
20260308-234312-3234 37632 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 1452365760
20260308-234312-3235 37632 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 3 1
20260308-234312-3235 37632 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234312-3235 37632 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 1452365760
20260308-234312-3235 37632 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 1452365760
20260308-234312-3235 37632 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 1452365760
20260308-234312-3236 37632 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 3 1
20260308-234312-3236 37632 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234312-3236 37632 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 1452365760
20260308-234312-3236 37632 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 1452365760
20260308-234312-3236 37632 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 1452365760
20260308-234312-3237 37632 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 3 1
20260308-234312-3238 37632 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234312-3238 37632 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 1452365760
20260308-234312-3238 37632 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 1452365760
20260308-234312-3238 37632 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 1452365760
20260308-234312-3239 37632 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 3 1
20260308-234312-3239 37632 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234312-3239 37632 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 1452365760
20260308-234312-3239 37632 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 1452365760
20260308-234312-3239 37632 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 1452365760
20260308-234312-3240 37632 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 3 1
20260308-234312-3240 37632 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234312-3240 37632 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 1452365760
20260308-234312-3240 37632 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 1452365760
20260308-234312-3240 37632 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 1452365760
20260308-234312-3240 37632 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 3 1
20260308-234312-3241 37632 * BenchmarkClient (bench_client.cc:81): starting benchclient, issueConcurrent: 0; fanout: 1
Session created: 0
last_service: , current_state: 0
Session continued: 0
last_service: , current_state: 0
Session destroyed: 18446744073709551615
last_service: , current_state: 0
20260308-234312-3426 37632 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234312-3426 37632 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 1452363072
20260308-234312-3426 37632 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 1452363072
20260308-234312-3426 37632 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 1452363072
20260308-234313-1206 37632 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234313-1206 37632 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 1452363152
20260308-234313-1207 37632 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 1452363152
20260308-234313-1207 37632 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 1452363152
20260308-234313-5229 37632 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234313-5229 37632 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 1452363152
20260308-234313-5230 37632 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 1452363152
20260308-234313-5230 37632 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 1452363152
20260308-234313-9253 37632 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234313-9254 37632 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 1452363152
20260308-234313-9254 37632 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 1452363152
20260308-234313-9254 37632 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 1452363152
20260308-234314-3285 37632 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234314-3285 37632 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 1452363152
20260308-234314-3286 37632 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 1452363152
20260308-234314-3286 37632 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 1452363152
20260308-234314-7323 37632 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234314-7324 37632 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 1452363152
20260308-234314-7324 37632 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 1452363152
20260308-234314-7324 37632 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 1452363152
20260308-234315-1349 37632 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234315-1350 37632 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 1452363152
20260308-234315-1350 37632 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 1452363152
20260308-234315-1351 37632 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 1452363152
20260308-234315-5387 37632 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234315-5388 37632 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 1452363152
20260308-234315-5388 37632 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 1452363152
20260308-234315-5388 37632 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 1452363152
20260308-234315-9408 37632 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234315-9408 37632 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 1452363152
20260308-234315-9409 37632 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 1452363152
20260308-234315-9409 37632 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 1452363152
20260308-234316-3426 37632 * WarmupDone      (bench_client.cc:724): Completed warmup period of 4 seconds with 9 requests
20260308-234316-3440 37632 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234316-3440 37632 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 1452363152
20260308-234316-3441 37632 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 1452363152
20260308-234316-3441 37632 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 1452363152
20260308-234316-7470 37632 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234316-7470 37632 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 1452363152
20260308-234316-7471 37632 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 1452363152
20260308-234316-7471 37632 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 1452363152
20260308-234317-1494 37632 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234317-1494 37632 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 1452363152
20260308-234317-1495 37632 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 1452363152
20260308-234317-1495 37632 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 1452363152
20260308-234317-5517 37632 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234317-5517 37632 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 1452363152
20260308-234317-5517 37632 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 1452363152
20260308-234317-5518 37632 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 1452363152
20260308-234317-9553 37632 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234317-9553 37632 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 1452363152
20260308-234317-9554 37632 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 1452363152
20260308-234317-9554 37632 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 1452363152
20260308-234318-3588 37632 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234318-3589 37632 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 1452363152
20260308-234318-3589 37632 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 1452363152
20260308-234318-3589 37632 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 1452363152
20260308-234318-7634 37632 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234318-7635 37632 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 1452363152
20260308-234318-7635 37632 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 1452363152
20260308-234318-7636 37632 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 1452363152
20260308-234319-1661 37632 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234319-1662 37632 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 1452363152
20260308-234319-1662 37632 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 1452363152
20260308-234319-1662 37632 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 1452363152
20260308-234319-5695 37632 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234319-5696 37632 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 1452363152
20260308-234319-5696 37632 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 1452363152
20260308-234319-5696 37632 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 1452363152
20260308-234319-9738 37632 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234319-9738 37632 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 1452363152
20260308-234319-9739 37632 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 1452363152
20260308-234319-9739 37632 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 1452363152
20260308-234320-3759 37632 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234320-3759 37632 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 1452363152
20260308-234320-3760 37632 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 1452363152
20260308-234320-3760 37632 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 1452363152
20260308-234320-7786 37632 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234320-7787 37632 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 1452363152
20260308-234320-7787 37632 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 1452363152
20260308-234320-7787 37632 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 1452363152
20260308-234321-1813 37632 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234321-1813 37632 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 1452363152
20260308-234321-1813 37632 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 1452363152
20260308-234321-1814 37632 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 1452363152
20260308-234321-5834 37632 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234321-5835 37632 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 1452363152
20260308-234321-5835 37632 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 1452363152
20260308-234321-5835 37632 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 1452363152
20260308-234321-9869 37632 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234321-9869 37632 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 1452363152
20260308-234321-9869 37632 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 1452363152
20260308-234321-9870 37632 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 1452363152
20260308-234322-3896 37632 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234322-3897 37632 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 1452363152
20260308-234322-3897 37632 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 1452363152
20260308-234322-3898 37632 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 1452363152
20260308-234322-7915 37632 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234322-7916 37632 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 1452363152
20260308-234322-7916 37632 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 1452363152
20260308-234322-7916 37632 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 1452363152
20260308-234323-1950 37632 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234323-1951 37632 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 1452363152
20260308-234323-1951 37632 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 1452363152
20260308-234323-1951 37632 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 1452363152
