20260308-234311-7220 37627 * main            (benchmark.cc:404): Starting benchmark.
20260308-234312-5936 37627 * main            (benchmark.cc:623): Creating a default paritioner!
20260308-234312-5939 37627 * Client          (client.cc:75):     Initializing StrongStore client with id [0]
20260308-234312-5943 37627 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234312-5943 37627 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 377421168
20260308-234312-5943 37627 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 377421168
20260308-234312-5944 37627 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 377421168
20260308-234312-5948 37627 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 0 1
20260308-234312-5949 37627 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234312-5949 37627 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 377421168
20260308-234312-5949 37627 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 377421168
20260308-234312-5949 37627 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 377421168
20260308-234312-5949 37627 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 0 1
20260308-234312-5950 37627 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234312-5950 37627 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 377421168
20260308-234312-5950 37627 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 377421168
20260308-234312-5950 37627 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 377421168
20260308-234312-5950 37627 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 0 1
20260308-234312-5952 37627 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234312-5952 37627 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 377421168
20260308-234312-5952 37627 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 377421168
20260308-234312-5952 37627 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 377421168
20260308-234312-5953 37627 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 0 1
20260308-234312-5953 37627 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234312-5953 37627 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 377421168
20260308-234312-5953 37627 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 377421168
20260308-234312-5953 37627 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 377421168
20260308-234312-5954 37627 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 0 1
20260308-234312-5954 37627 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234312-5954 37627 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 377421168
20260308-234312-5954 37627 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 377421168
20260308-234312-5954 37627 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 377421168
20260308-234312-5954 37627 * ShardClient     (shardclient.cc:58): success in sending register client: for client id 0 1
20260308-234312-5956 37627 * SendMessageToReplica (transportcommon.h:94): sending message to replica, len of replicaaddr is 3
20260308-234312-5956 37627 * SendMessageToReplica (transportcommon.h:97): key is 0, value is 377421168
20260308-234312-5956 37627 * SendMessageToReplica (transportcommon.h:97): key is 1, value is 377421168
20260308-234312-5956 37627 * SendMessageToReplica (transportcommon.h:97): key is 2, value is 377421168
