2184584108.355902,2.334762
2184584112.055025,3.2493410000000003
2184584112.540442,2.978485
2184584113.240438,2.66692
2184584114.900088,2.745447
2184584115.245958,2.348052
2184584115.312081,2.6226190000000003
2184584116.35243,1.4235859999999998
2184584119.053796,3.182748
2184584123.102461,3.821492
2184584123.840004,3.1867520000000003
2184584126.50677,2.170225
2184584127.431554,2.520651
2184584131.608198,3.422428
2184584133.8384624,1.516985
2184584135.3966937,3.325851
2184584138.422354,2.394482
2184584142.049684,2.580669
2184584143.088495,3.186013
2184584144.114321,1.992523
2184584144.349947,2.3167359999999997
2184584145.434894,2.386114
2184584147.269828,2.8837379999999997
2184584148.7236114,2.62465
2184584152.555361,3.872848
2184584153.184752,2.868517
2184584155.785666,2.248534
2184584156.7071786,2.948909
2184584158.673891,2.014952
2184584161.150232,2.3476809999999997
2184584161.774873,2.462096
2184584161.812312,2.190261
2184584165.3957486,3.545319
2184584165.4349203,2.758782
2184584167.9176974,2.8334789999999996
2184584168.2027507,1.962143
2184584170.7357917,2.477582
2184584172.046642,2.724541
2184584179.232072,2.189065
2184584180.2553635,1.9900209999999998
2184584180.750895,2.196867
2184584183.414543,2.6278550000000003
2184584184.664671,2.828589
2184584185.4869204,2.02138
2184584186.00488,2.639964
2184584186.611022,1.911029
2184584189.302495,2.086237
2184584193.1960793,2.498971
2184584195.357937,2.069811
2184584196.231435,1.322001
2184584196.5056734,2.3461689999999997
2184584197.6645274,1.387751
2184584198.278354,1.805253
2184584198.714449,2.157375
2184584199.214125,2.1924
2184584201.0446463,2.68995
2184584202.240192,2.057712
2184584203.291244,2.213762
2184584207.1343303,2.665299
2184584207.266991,3.023932
2184584208.91882,2.710728
2184584209.1161222,1.946868
2184584210.313708,3.227162
2184584210.791825,3.485548
2184584212.871612,2.015491
2184584216.1112347,2.518941
2184584216.4326973,2.431941
2184584222.055552,2.159861
2184584222.45423,2.65903
2184584222.531958,2.41966
2184584227.097414,2.257978
2184584228.777366,2.670067
2184584230.4058976,2.273835
2184584232.339917,2.8868639999999997
2184584235.1572227,2.761711
2184584236.03463,2.944366
2184584237.6770864,1.611458
2184584237.980763,2.778532
2184584238.671432,2.866491
2184584240.8644643,2.5825829999999996
2184584241.242721,2.097799
2184584241.510091,1.48203
2184584244.3017454,3.194407
2184584244.3523483,2.843833
2184584244.637623,3.076849
2184584245.026845,2.696161
2184584246.323642,3.7829970000000004
2184584259.7580013,3.879379
2184584260.441735,3.661543
2184584260.590853,2.924263
2184584262.895844,3.075287
2184584263.447884,2.8030049999999997
2184584263.547854,3.0525040000000003
2184584265.1800733,2.263722
2184584265.514397,2.563224
2184584266.288949,2.09198
2184584268.171409,2.603993
2184584272.445866,2.5247669999999998
2184584273.7264113,1.2320149999999999
2184584273.758242,1.994081
2184584279.483052,1.935527
2184584280.028054,2.787356
2184584280.3002253,2.590441
2184584281.895943,2.3781230000000004
2184584283.024756,2.0541750000000003
2184584283.4251437,2.76334
2184584284.326916,2.778159
2184584285.9105144,2.836563
2184584286.069898,1.752808
2184584288.238595,3.2911569999999997
2184584291.547284,3.260095
2184584293.8089547,1.581016
2184584293.950005,1.223395
